Current_Word,Next_Word,Levenshtein_Distance
see,things,6
things,blurred,7
blurred,enough,7
enough,pan,6
pan,didn,3
didn,see,4
see,high,4
high,definition,9
definition,revolution,5
revolution,ultimately,9
ultimately,means,9
means,line,4
line,home,3
home,entertainment,11
entertainment,cinema,10
cinema,worlds,6
worlds,blur,5
blur,home,4
home,theatre,5
theatre,systems,7
systems,turning,7
turning,living,4
living,rooms,6
rooms,cinemas,5
cinemas,line,4
line,blurs,4
blurs,even,5
even,could,5
could,also,5
also,mean,4
mean,get,3
get,films,5
films,format,4
format,widen,6
widen,future,6
future,going,6
going,look,4
look,towards,6
towards,file,7
file,delivery,6
delivery,ip,7
ip,internet,7
internet,protocol,8
protocol,broadband,7
broadband,giving,8
giving,dvd,5
dvd,like,4
like,experience,8
experience,set,9
set,top,3
top,box,2
box,hard,4
hard,drive,5
drive,says,5
says,mr,4
mr,dean,4
dean,time,4
time,people,5
people,still,5
still,like,4
like,show,4
show,something,7
something,physical,9
physical,bookshelves,10
bookshelves,,11
women,turn,4
turn,net,4
net,security,6
security,older,7
older,people,5
people,women,5
women,increasingly,10
increasingly,taking,8
taking,charge,6
charge,protecting,9
protecting,home,8
home,computers,6
computers,malicious,8
malicious,net,9
net,attacks,6
attacks,according,8
according,two,8
two,year,4
year,study,5
study,number,6
number,women,4
women,buying,5
buying,programs,8
programs,protect,5
protect,pcs,5
pcs,virus,4
virus,spam,5
spam,spyware,4
spyware,attacks,7
attacks,rose,7
rose,11,4
11,2,2
2,year,4
year,2002,4
2002,2004,1
2004,study,5
study,net,5
net,security,6
security,firm,7
firm,preventon,9
preventon,shows,9
shows,security,7
security,messages,7
messages,reaching,7
reaching,diversity,8
diversity,surfers,7
surfers,thought,7
thought,40,7
40,buying,6
buying,home,6
home,net,4
net,security,6
security,programs,7
programs,retired,7
retired,last,7
last,three,5
three,years,5
years,gone,5
gone,average,6
average,13,7
13,2,2
2,retired,7
retired,women,6
women,53,5
53,buying,6
buying,security,6
security,software,7
software,retired,6
retired,men,6
men,research,7
research,reflects,6
reflects,changing,8
changing,stereotype,10
stereotype,demographics,11
demographics,web,11
web,users,4
users,well,4
well,growing,6
growing,awareness,8
awareness,greater,7
greater,risks,6
risks,high,4
high,speed,5
speed,broadband,8
broadband,net,9
net,connections,8
connections,pose,9
pose,surfers,6
surfers,study,6
study,predicts,7
predicts,40,8
40,home,4
home,pc,4
pc,net,3
net,security,6
security,buyers,7
buyers,women,5
women,2005,5
2005,could,5
could,even,5
even,overtake,6
overtake,men,7
men,main,2
main,buyers,6
buyers,2007,6
2007,current,7
current,rates,6
rates,persist,6
persist,according,7
according,research,9
research,think,8
think,older,5
older,people,5
people,become,4
become,vigilant,8
vigilant,protecting,9
protecting,pcs,8
pcs,tend,4
tend,cautious,7
cautious,want,6
want,insurance,7
insurance,policy,8
policy,case,6
case,something,8
something,go,8
go,wrong,4
wrong,said,5
said,one,4
one,60,3
60,woman,5
woman,took,4
took,part,4
part,research,6
research,started,6
started,young,7
young,male,5
male,stereotype,9
stereotype,computer,9
computer,users,6
users,last,5
last,10,4
10,years,5
years,paul,4
paul,goosens,7
goosens,head,6
head,preventon,8
preventon,told,8
told,bbc,4
bbc,news,4
news,website,5
website,seeing,5
seeing,real,5
real,people,4
people,sexes,5
sexes,often,4
often,women,3
women,access,5
access,home,5
home,net,4
net,service,6
service,providers,6
providers,still,8
still,need,5
need,take,4
take,responsibility,14
responsibility,making,13
making,sure,6
sure,people,5
people,educated,7
educated,net,7
net,threats,5
threats,go,7
go,online,6
online,particuarly,10
particuarly,new,11
new,broadband,9
broadband,said,7
said,programs,7
programs,also,7
also,need,4
need,tailored,6
tailored,installed,6
installed,dial,7
dial,users,5
users,slower,5
slower,connection,9
connection,said,9
said,mr,4
mr,goosens,7
goosens,security,8
security,software,7
software,easy,7
easy,use,3
use,simple,5
simple,interfaces,9
interfaces,instructions,8
instructions,written,9
written,non,6
non,technical,8
technical,language,8
language,added,7
added,nature,5
nature,security,6
security,threats,7
threats,also,6
also,becoming,7
becoming,e,7
e,mail,4
mail,viruses,7
viruses,high,6
high,profile,6
profile,complaints,9
complaints,rogue,9
rogue,diallers,7
diallers,spyware,7
spyware,programs,7
programs,surreptitiously,13
surreptitiously,install,13
install,computers,8
computers,also,9
also,raised,4
raised,awareness,7
awareness,need,7
need,combination,10
combination,anti,8
anti,virus,5
virus,firewall,6
firewall,spyware,6
spyware,removal,7
removal,programs,7
programs,without,8
without,protection,9
protection,kinds,10
kinds,programs,7
programs,picked,7
picked,surfing,7
surfing,web,7
web,normally,8
normally,30,8
30,0,2
0,pcs,3
pcs,day,3
day,globally,6
globally,recruited,9
recruited,networks,8
networks,spread,8
spread,spam,3
spam,viruses,7
viruses,study,6
study,security,5
security,symantec,7
symantec,showed,6
showed,last,6
last,year,4
year,viruses,7
viruses,written,6
written,make,6
make,headlines,7
headlines,infecting,8
infecting,millions,8
millions,also,6
also,getting,7
getting,rarer,7
rarer,according,8
according,net,9
net,security,6
security,experts,6
experts,programs,6
programs,unleashed,9
unleashed,directly,8
directly,profit,7
profit,criminal,6
criminal,gangs,7
gangs,many,3
many,based,4
based,eastern,4
eastern,europe,6
europe,designed,6
designed,show,7
show,technical,8
technical,skills,8
skills,cause,6
cause,nuisance,6
nuisance,research,6
research,shows,7
shows,people,5
people,taking,6
taking,criminal,6
criminal,net,7
net,threats,5
threats,seriously,7
seriously,said,7
said,mr,4
mr,goosens,7
goosens,reported,7
reported,press,6
press,much,5
much,seeing,6
seeing,older,6
older,users,4
users,educated,7
educated,media,6
media,seeing,4
seeing,picking,4
picking,threat,7
threat,asking,6
asking,right,6
right,questions,8
questions,explained,8
explained,likely,7
likely,younger,7
younger,users,5
users,naively,6
naively,assume,6
assume,using,5
using,reputable,8
reputable,service,7
service,provider,5
provider,safe,7
safe,connect,6
connect,net,4
net,unprotected,8
unprotected,computer,8
computer,broadband,8
broadband,connection,10
connection,breached,9
breached,infected,5
infected,viruses,7
viruses,spyware,7
spyware,within,7
within,minutes,6
minutes,end,6
end,year,3
year,thought,7
thought,30,7
30,uk,2
uk,homes,5
homes,broadband,8
broadband,net,9
net,access,5
access,july,6
july,last,4
last,year,4
year,number,5
number,uk,5
uk,households,9
households,accessing,9
accessing,net,8
net,via,3
via,broadband,8
broadband,surpassed,7
surpassed,using,7
using,dial,4
dial,first,4
first,time,4
time,according,8
according,office,7
office,national,7
national,statistics,7
statistics,,10
sony,psp,4
psp,console,6
console,hits,6
hits,us,3
us,march,5
march,us,5
us,gamers,5
gamers,able,5
able,buy,3
buy,sony,3
sony,playstation,9
playstation,portable,8
portable,24,8
24,march,5
march,news,5
news,europe,6
europe,debut,6
debut,handheld,7
handheld,console,6
console,go,6
go,sale,4
sale,250,4
250,132,3
132,first,5
first,million,6
million,sold,6
sold,come,3
come,spider,5
spider,man,6
man,2,3
2,umd,3
umd,disc,4
disc,format,6
format,machine,7
machine,sony,6
sony,billed,6
billed,machine,7
machine,walkman,6
walkman,21st,7
21st,century,6
century,sold,7
sold,800,4
800,0,1
0,units,5
units,japan,5
japan,console,7
console,12cm,7
12cm,7,4
7,4cm,3
4cm,play,4
play,games,5
games,movies,4
movies,music,4
music,also,4
also,offers,6
offers,support,6
support,wireless,8
wireless,gaming,8
gaming,sony,5
sony,entering,7
entering,market,7
market,dominated,7
dominated,nintendo,6
nintendo,many,7
many,years,4
years,launched,8
launched,ds,8
ds,handheld,7
handheld,japan,7
japan,us,5
us,last,3
last,year,4
year,sold,4
sold,2,4
2,8,1
8,million,7
million,units,6
units,sony,5
sony,said,3
said,wanted,4
wanted,launch,5
launch,psp,6
psp,europe,5
europe,roughly,6
roughly,time,7
time,us,4
us,gamers,5
gamers,fear,5
fear,launch,6
launch,put,5
put,back,4
back,nintendo,8
nintendo,said,7
said,release,6
release,ds,6
ds,europe,6
europe,11,6
11,march,5
march,gaming,5
gaming,core,6
core,gaming,6
gaming,device,5
device,entertainment,10
entertainment,device,10
device,said,5
said,kaz,3
kaz,hirai,4
hirai,president,8
president,sony,7
sony,computer,7
computer,entertainment,11
entertainment,america,10
america,,7
cell,get,3
get,hard,4
hard,sell,4
sell,world,4
world,casting,7
casting,gaze,6
gaze,cell,4
cell,processor,7
processor,first,8
first,time,4
time,important,8
important,different,6
different,backers,7
backers,processor,7
processor,big,9
big,names,5
names,computer,6
computer,industry,7
industry,ibm,7
ibm,one,3
one,largest,6
largest,respected,7
respected,chip,8
chip,makers,6
makers,world,6
world,providing,7
providing,cutting,6
cutting,edge,7
edge,technology,8
technology,large,9
large,businesses,9
businesses,sony,8
sony,using,3
using,chip,4
chip,inside,5
inside,playstation,9
playstation,3,11
3,console,7
console,dominance,6
dominance,games,8
games,market,4
market,means,5
means,lot,5
lot,power,4
power,dictate,7
dictate,future,5
future,computer,6
computer,gaming,7
gaming,platforms,8
platforms,technology,9
technology,inside,9
inside,cell,6
cell,heralded,6
heralded,revolutionary,11
revolutionary,technical,10
technical,standpoint,9
standpoint,traditional,8
traditional,computers,10
computers,whether,7
whether,household,8
household,pcs,8
pcs,playstation,9
playstation,2s,10
2s,use,2
use,single,5
single,processor,9
processor,carry,8
carry,calculations,10
calculations,run,10
run,computer,7
computer,cell,7
cell,technology,8
technology,hand,9
hand,uses,4
uses,multiple,7
multiple,cell,6
cell,processors,8
processors,linked,9
linked,together,7
together,run,8
run,lots,4
lots,calculations,9
calculations,simultaneously,10
simultaneously,gives,11
gives,processing,8
processing,power,7
power,order,3
order,magnitude,8
magnitude,competitors,8
competitors,whilst,10
whilst,rivals,5
rivals,working,7
working,similar,7
similar,technology,9
technology,sony,8
sony,advanced,7
advanced,speed,6
speed,computer,6
computer,memory,7
memory,slowly,5
slowly,increasing,10
increasing,last,8
last,years,4
years,memory,4
memory,technology,7
technology,accompanies,10
accompanies,cell,10
cell,huge,4
huge,leap,4
leap,performance,9
performance,using,10
using,technology,8
technology,called,8
called,xdr,6
xdr,created,7
created,american,7
american,firm,7
firm,rambus,6
rambus,memory,5
memory,run,6
run,eight,5
eight,times,4
times,faster,5
faster,current,6
current,standard,8
standard,promoted,7
promoted,intel,6
intel,perhaps,7
perhaps,important,6
important,technology,10
technology,cell,8
cell,role,3
role,imminent,7
imminent,war,8
war,living,6
living,rooms,6
rooms,big,5
big,trend,5
trend,predicted,6
predicted,year,8
year,convergence,10
convergence,computers,8
computers,home,6
home,entertainment,11
entertainment,devices,10
devices,dvd,5
dvd,players,7
players,hi,7
hi,fis,2
fis,companies,7
companies,like,8
like,microsoft,8
microsoft,sony,7
sony,believe,7
believe,lot,6
lot,money,4
money,made,3
made,putting,7
putting,computer,7
computer,underneath,9
underneath,tv,9
tv,every,4
every,household,8
household,offering,7
offering,services,7
services,music,6
music,video,5
video,downloads,8
downloads,well,7
well,giving,6
giving,individual,7
individual,access,10
access,media,6
media,already,6
already,one,6
one,place,4
place,microsoft,9
microsoft,already,8
already,made,5
made,first,5
first,tactical,7
tactical,move,8
move,area,4
area,windows,7
windows,media,6
media,center,5
center,software,6
software,adopted,7
adopted,many,7
many,pc,4
pc,makers,6
makers,sony,6
sony,stab,3
stab,something,7
something,similar,7
similar,psx,7
psx,variation,9
variation,playstation,5
playstation,last,7
last,year,4
year,japan,4
japan,although,8
although,attempt,6
attempt,generally,8
generally,seen,7
seen,failure,7
failure,companies,8
companies,believe,8
believe,increasing,9
increasing,capabilities,11
capabilities,games,9
games,consoles,6
consoles,make,7
make,powerful,7
powerful,pcs,7
pcs,make,4
make,technology,10
technology,accessible,9
accessible,enough,9
enough,persuade,6
persuade,buyers,7
buyers,give,5
give,pride,3
pride,place,3
place,video,5
video,rack,5
rack,sony,4
sony,ibm,4
ibm,want,4
want,make,3
make,sure,3
sure,dominance,8
dominance,pc,8
pc,market,6
market,enjoyed,6
enjoyed,microsoft,8
microsoft,intel,8
intel,allowed,6
allowed,extend,6
extend,market,6
market,creating,7
creating,radically,8
radically,new,9
new,architecture,11
architecture,using,11
using,architecture,11
architecture,games,11
games,console,7
console,sure,5
sure,huge,2
huge,seller,5
seller,hope,5
hope,cell,4
cell,processor,7
processor,become,8
become,dominant,8
dominant,technology,9
technology,living,8
living,room,6
room,shutting,8
shutting,rivals,8
rivals,established,8
established,tv,10
tv,doubt,5
doubt,hope,4
hope,use,3
use,base,2
base,camp,3
camp,extend,6
extend,might,6
might,traditional,10
traditional,pcs,11
pcs,instigate,8
instigate,regime,7
regime,change,5
change,desktop,7
desktop,cell,6
cell,fact,4
fact,specifically,10
specifically,designed,10
designed,deployed,4
deployed,throughout,10
throughout,house,7
house,links,5
links,multiple,6
multiple,processors,10
processors,also,8
also,extended,8
extended,reach,7
reach,cell,4
cell,processors,8
processors,entirely,10
entirely,different,7
different,systems,8
systems,sony,6
sony,hopes,4
hopes,put,4
put,cells,5
cells,televisions,8
televisions,kitchen,10
kitchen,appliances,8
appliances,anywhere,8
anywhere,could,8
could,use,4
use,sort,4
sort,computer,6
computer,chip,6
chip,cell,3
cell,linked,6
linked,others,6
others,creating,8
creating,vast,7
vast,home,4
home,network,6
network,computing,9
computing,power,8
power,resources,7
resources,cells,7
cells,across,4
across,house,5
house,pooled,4
pooled,provide,4
provide,power,5
power,links,5
links,also,5
also,used,4
used,enable,6
enable,devices,6
devices,talk,7
talk,programme,8
programme,microwave,7
microwave,tv,8
tv,example,7
example,digital,7
digital,home,7
home,future,5
future,depends,7
depends,widespread,6
widespread,adoption,8
adoption,cell,8
cell,processor,7
processor,things,8
things,number,6
number,reasons,7
reasons,could,7
could,fail,4
fail,processor,9
processor,different,8
different,requires,7
requires,programmers,8
programmers,learn,9
learn,different,7
different,way,9
way,writing,6
writing,software,7
software,may,7
may,changeover,9
changeover,simply,10
simply,difficult,7
difficult,master,9
master,also,5
also,guarantee,8
guarantee,microsoft,8
microsoft,intel,8
intel,going,5
going,sit,4
sit,around,6
around,let,6
let,cell,3
cell,take,4
take,home,3
home,computing,7
computing,without,8
without,fight,4
fight,microsoft,7
microsoft,going,8
going,pushing,4
pushing,xbox,7
xbox,2,4
2,hard,4
hard,possible,8
possible,make,7
make,sure,3
sure,technology,10
technology,sony,8
sony,tree,4
tree,next,4
next,christmas,8
christmas,intel,7
intel,furiously,7
furiously,working,8
working,new,7
new,designs,6
designs,address,6
address,problems,6
problems,current,7
current,chips,6
chips,create,5
create,rival,5
rival,technology,9
technology,cell,8
cell,doesn,4
doesn,lose,3
lose,desktop,6
desktop,pc,7
pc,dominance,8
dominance,cell,9
cell,succeeds,6
succeeds,becoming,7
becoming,living,5
living,room,6
room,technology,8
technology,choice,7
choice,however,5
however,could,6
could,provide,5
provide,jump,7
jump,start,5
start,fully,5
fully,digital,7
digital,home,7
home,future,5
future,revolution,8
revolution,might,9
might,televised,8
televised,could,8
could,well,4
well,played,6
played,videogame,8
videogame,controller,9
controller,,10
ask,jeeves,6
jeeves,joins,4
joins,web,5
web,log,3
log,market,6
market,ask,4
ask,jeeves,6
jeeves,bought,6
bought,bloglines,7
bloglines,website,7
website,improve,6
improve,way,7
way,handles,6
handles,content,6
content,web,6
web,journals,8
journals,blogs,7
blogs,bloglines,4
bloglines,site,7
site,become,5
become,hugely,6
hugely,popular,6
popular,gives,7
gives,users,4
users,one,4
one,place,4
place,read,4
read,search,4
search,share,3
share,blogs,5
blogs,interested,9
interested,ask,9
ask,jeeves,6
jeeves,said,6
said,planning,6
planning,change,6
change,bloglines,8
bloglines,would,7
would,use,4
use,300,3
300,million,7
million,articles,7
articles,archived,5
archived,round,6
round,index,5
index,web,4
web,much,4
much,ask,4
ask,jeeves,6
jeeves,paid,6
paid,bloglines,8
bloglines,revealed,8
revealed,bloglines,8
bloglines,become,7
become,popular,7
popular,lets,7
lets,users,3
users,build,5
build,list,4
list,blogs,4
blogs,want,5
want,follow,6
follow,without,6
without,visit,5
visit,journal,7
journal,site,7
site,individually,11
individually,makes,11
makes,use,4
use,technology,10
technology,known,8
known,really,6
really,simple,5
simple,syndication,9
syndication,rss,11
rss,many,4
many,blogs,5
blogs,adopted,6
adopted,let,6
let,sites,4
sites,know,5
know,new,2
new,entries,5
entries,made,6
made,journals,7
journals,acquisition,10
acquisition,follows,11
follows,similar,7
similar,moves,6
moves,search,6
search,sites,5
sites,google,6
google,acquired,7
acquired,pyra,7
pyra,labs,4
labs,makers,4
makers,blogger,6
blogger,software,7
software,2003,8
2003,2004,1
2004,msn,4
msn,introduced,10
introduced,blog,9
blog,system,6
system,yahoo,5
yahoo,tweaked,6
tweaked,technology,9
technology,better,9
